customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0384-RVBPI,Male,False,False,False,20,True,False,DSL,True,False,True,False,False,True,Month-to-month,False,Credit card (automatic),64.4000015258789,1398.5999755859375,False
1689-MRZQR,Male,False,True,True,34,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,False,Electronic check,78.30000305175781,2564.300048828125,True
1299-AURJA,Female,False,True,True,70,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),24.700000762939453,1685.9000244140625,False
4525-VZCZG,Male,False,False,True,54,True,False,Fiber optic,True,True,False,True,True,True,One year,True,Electronic check,105.8499984741211,5826.64990234375,False
1543-LLLFT,Male,True,True,False,61,True,True,Fiber optic,False,True,True,True,True,False,One year,True,Mailed check,98.30000305175781,6066.5498046875,False
5835-BEQEU,Male,False,False,False,3,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,76.94999694824219,228.39999389648438,True
2788-CJQAQ,Male,False,False,False,13,True,False,No,,,,,,,One year,False,Mailed check,19.450000762939453,270.20001220703125,False
5565-FILXA,Female,True,False,False,16,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,96.1500015258789,1529.199951171875,True
0319-QZTCO,Female,False,True,True,3,True,False,DSL,False,True,False,False,True,False,Month-to-month,True,Credit card (automatic),58.70000076293945,168.60000610351562,False
2120-SMPEX,Male,False,False,False,25,True,False,No,,,,,,,Month-to-month,True,Mailed check,20.149999618530273,536.3499755859375,False
0096-FCPUF,Male,False,False,False,30,True,True,DSL,True,False,False,False,False,True,Month-to-month,True,Mailed check,64.5,1888.449951171875,False
0668-OGMHD,Female,False,True,False,21,False,,DSL,True,False,False,False,False,False,Month-to-month,False,Electronic check,28.5,629.3499755859375,False
5552-ZNFSJ,Male,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,45.29999923706055,45.29999923706055,True
2223-KAGMX,Female,False,False,False,15,True,False,No,,,,,,,Month-to-month,False,Bank transfer (automatic),19.399999618530273,289.29998779296875,True
6507-ZJSUR,Male,True,True,False,23,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,90.44999694824219,2117.25,False
9408-HRXRK,Female,False,True,True,45,True,True,Fiber optic,True,True,False,False,True,True,Month-to-month,True,Electronic check,105.1500015258789,4730.89990234375,False
5593-SUAOO,Female,False,True,True,24,True,True,Fiber optic,False,True,True,False,False,False,One year,False,Bank transfer (automatic),83.1500015258789,2033.050048828125,False
7321-PKUYW,Female,False,False,False,11,True,True,Fiber optic,False,False,False,True,True,False,Month-to-month,False,Electronic check,90.1500015258789,987.9500122070312,True
2833-SLKDQ,Male,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,45.04999923706055,45.04999923706055,True
6766-HFKLA,Female,False,True,False,56,True,True,Fiber optic,False,False,True,True,True,True,Two year,False,Bank transfer (automatic),103.19999694824219,5744.35009765625,False
7595-EUIVN,Female,False,False,False,1,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Electronic check,75.80000305175781,75.80000305175781,True
7617-EYGLW,Male,False,False,False,1,True,False,No,,,,,,,Month-to-month,False,Electronic check,19.450000762939453,19.450000762939453,False
2026-TGDHM,Female,False,False,False,7,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,79.30000305175781,523.1500244140625,True
9220-ZNKJI,Female,True,True,False,55,True,False,Fiber optic,False,False,True,True,True,False,Two year,False,Credit card (automatic),88.80000305175781,4805.2998046875,False
4030-VPZBD,Female,False,False,False,2,False,,DSL,False,False,False,True,False,False,Month-to-month,True,Electronic check,30.899999618530273,59.04999923706055,True
2226-ICFDO,Female,False,True,True,72,True,True,DSL,True,False,True,True,True,True,Two year,True,Credit card (automatic),85.9000015258789,6110.75,False
0723-VSOBE,Female,True,False,False,45,False,,DSL,False,False,False,False,False,True,One year,False,Electronic check,34.20000076293945,1596.5999755859375,False
5529-GIBVH,Female,False,False,False,47,True,False,No,,,,,,,Two year,False,Mailed check,20.149999618530273,1046.199951171875,False
4187-CINZD,Female,True,False,False,46,True,False,Fiber optic,False,True,False,False,True,True,One year,False,Credit card (automatic),95.25,4424.2001953125,True
9992-UJOEL,Male,False,False,False,2,True,False,DSL,False,True,False,False,False,False,Month-to-month,True,Mailed check,50.29999923706055,92.75,False
4741-WWJQZ,Female,False,True,False,2,True,False,Fiber optic,True,False,False,True,False,False,Month-to-month,True,Electronic check,80.1500015258789,194.5500030517578,False
6625-UTXEW,Female,False,True,False,12,True,False,DSL,False,True,False,False,False,False,Month-to-month,True,Electronic check,51.25,612.0999755859375,False
6818-WOBHJ,Female,True,True,False,68,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Bank transfer (automatic),89.5999984741211,6127.60009765625,True
6244-BESBM,Male,False,True,True,69,True,False,Fiber optic,False,False,False,True,True,True,Two year,True,Credit card (automatic),95.19999694824219,6671.7001953125,False
1004-NOZNR,Male,True,False,True,56,True,False,Fiber optic,True,False,False,False,True,True,One year,False,Credit card (automatic),94.80000305175781,5264.2998046875,False
1251-STYSZ,Female,True,False,False,4,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,80.25,303.70001220703125,False
2612-PHGOX,Male,False,True,False,64,True,True,DSL,False,True,True,True,True,False,Two year,True,Bank transfer (automatic),76.0999984741211,4818.7998046875,False
2408-TZMJL,Male,False,True,False,59,True,True,Fiber optic,True,True,True,False,True,True,One year,True,Electronic check,110.1500015258789,6448.0498046875,True
8480-PPONV,Male,False,True,True,62,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),115.55000305175781,7159.0498046875,False
8780-IHCRN,Male,False,True,True,63,True,True,No,,,,,,,Two year,False,Credit card (automatic),24.649999618530273,1574.5,False
4598-ZADCK,Female,False,False,False,53,False,,DSL,True,True,True,True,True,False,One year,True,Electronic check,53.599998474121094,2879.199951171875,False
1257-SXUXQ,Male,False,True,True,5,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.450000762939453,86.05000305175781,False
9681-KYGYB,Male,True,True,False,49,True,True,Fiber optic,True,True,True,False,False,False,Month-to-month,True,Electronic check,88.19999694824219,4159.4501953125,False
7182-OVLBJ,Female,False,True,True,62,True,True,Fiber optic,True,False,False,False,True,True,Two year,True,Bank transfer (automatic),101.1500015258789,6638.35009765625,False
5095-ETBRJ,Female,False,True,False,55,True,False,DSL,True,True,False,True,False,False,Two year,False,Mailed check,56.79999923706055,3112.050048828125,False
7005-CYUIL,Female,True,True,False,71,True,False,Fiber optic,True,True,True,True,True,False,Two year,True,Electronic check,99.4000015258789,7168.25,False
4821-WQOYN,Female,False,True,True,72,True,False,No,,,,,,,Two year,True,Credit card (automatic),20.100000381469727,1326.25,False
4730-AWNAU,Male,False,True,True,36,False,,DSL,True,False,True,True,True,True,One year,False,Credit card (automatic),60.70000076293945,2234.550048828125,False
3452-FLHYD,Male,False,True,False,25,True,False,No,,,,,,,One year,True,Bank transfer (automatic),20.950000762939453,495.1499938964844,False
2388-LAESQ,Female,True,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),114.8499984741211,8317.9501953125,False
9531-NSBMR,Female,False,False,False,36,True,False,No,,,,,,,One year,True,Bank transfer (automatic),19.25,679.7999877929688,False
6260-ONULR,Male,False,False,False,1,True,False,DSL,False,False,False,False,True,True,Month-to-month,True,Mailed check,62.79999923706055,62.79999923706055,False
4389-UEFCZ,Female,False,True,False,72,True,True,Fiber optic,True,False,True,False,True,True,Two year,True,Electronic check,105.5,7544.0,False
8711-LOBKY,Male,False,True,True,59,True,False,No,,,,,,,Two year,False,Mailed check,19.850000381469727,1188.25,False
9134-CEQMF,Male,True,True,False,7,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,89.5,676.7000122070312,True
8985-OOPOS,Female,False,False,False,1,True,False,DSL,False,False,True,True,True,True,One year,False,Credit card (automatic),74.0999984741211,74.0999984741211,False
8800-ZKRFW,Female,False,True,True,30,True,True,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Electronic check,107.5,3242.5,False
2616-FLVQC,Male,False,False,False,64,True,False,No,,,,,,,Two year,False,Mailed check,19.549999237060547,1240.1500244140625,False
9968-FFVVH,Male,False,False,False,63,True,True,DSL,True,True,True,True,False,False,One year,False,Bank transfer (automatic),68.80000305175781,4111.35009765625,False
3108-PCCGG,Male,True,True,False,72,True,True,DSL,True,True,True,False,True,True,Two year,False,Credit card (automatic),84.44999694824219,5899.85009765625,False
7993-PYKOF,Male,False,True,False,8,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Electronic check,75.0,632.9500122070312,True
8390-FESFV,Female,False,False,False,62,True,True,DSL,False,True,True,True,True,True,Two year,False,Bank transfer (automatic),84.5,5193.2001953125,False
3022-BEXHZ,Male,False,True,True,67,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),111.19999694824219,7530.7998046875,False
5027-XWQHA,Male,False,False,False,6,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,44.75,270.95001220703125,True
6248-TKCQV,Female,False,True,True,70,True,True,DSL,True,False,False,True,True,True,Two year,True,Bank transfer (automatic),80.5999984741211,5460.2001953125,False
6729-GDNGC,Female,True,False,False,20,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,False,Bank transfer (automatic),80.69999694824219,1614.199951171875,False
6198-ZFIOJ,Female,False,False,False,5,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,75.5999984741211,402.5,False
5989-OMNJE,Female,False,True,True,24,False,,DSL,True,True,True,False,True,True,One year,False,Electronic check,57.599998474121094,1367.75,False
4566-QVRRW,Female,False,True,False,11,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,44.04999923706055,483.70001220703125,True
1291-CUOCY,Male,False,True,False,72,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Credit card (automatic),110.5999984741211,7962.2001953125,False
9795-SHUHB,Female,False,True,True,66,True,False,DSL,True,True,False,True,False,False,Two year,True,Credit card (automatic),58.20000076293945,3810.800048828125,False
3230-IUALN,Female,False,True,True,45,True,False,DSL,True,False,True,True,True,True,Two year,True,Mailed check,81.0,3533.60009765625,False
0042-RLHYP,Female,False,True,True,69,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),19.700000762939453,1396.9000244140625,False
8519-IMDHU,Male,True,True,False,15,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),85.5999984741211,1345.550048828125,True
4945-RVMTE,Female,False,False,False,28,True,False,DSL,False,False,True,False,True,False,Month-to-month,True,Bank transfer (automatic),59.54999923706055,1646.449951171875,False
0201-OAMXR,Female,False,False,False,70,True,True,Fiber optic,True,True,True,True,True,True,One year,False,Credit card (automatic),115.55000305175781,8127.60009765625,True
1866-NXPSP,Female,False,False,False,36,True,False,DSL,True,True,True,True,False,True,One year,True,Mailed check,75.55000305175781,2680.14990234375,False
3372-KWFBM,Male,True,False,False,16,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,86.5999984741211,1281.0,True
7831-QGOXH,Female,False,False,False,18,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,85.19999694824219,1553.9000244140625,True
6393-WRYZE,Female,False,True,False,34,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,97.6500015258789,3207.550048828125,True
3941-XTSKM,Male,False,True,True,42,False,,DSL,False,True,True,False,False,True,One year,True,Credit card (automatic),45.099998474121094,2049.050048828125,False
1661-CZBAU,Male,False,False,False,48,True,True,DSL,True,False,False,True,False,True,One year,True,Bank transfer (automatic),70.94999694824219,3629.199951171875,False
6599-RCLCJ,Male,False,True,False,47,True,True,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Electronic check,109.55000305175781,5124.5498046875,True
9831-BPFRI,Female,False,True,True,39,True,True,Fiber optic,False,True,True,True,False,False,One year,True,Electronic check,89.55000305175781,3474.449951171875,True
5158-RIVOP,Female,False,True,True,11,True,False,No,,,,,,,Two year,False,Credit card (automatic),20.899999618530273,202.3000030517578,False
9788-YTFGE,Male,False,False,False,7,True,False,No,,,,,,,Month-to-month,True,Mailed check,19.950000762939453,147.5,False
9277-JOOMO,Female,False,False,False,3,True,True,No,,,,,,,Month-to-month,False,Mailed check,24.600000381469727,86.3499984741211,False
1907-YLNYW,Male,False,False,False,8,True,False,DSL,True,False,True,False,False,True,Month-to-month,True,Electronic check,66.69999694824219,579.0,False
1725-MIMXW,Male,False,False,True,1,True,False,No,,,,,,,Month-to-month,True,Mailed check,19.450000762939453,19.450000762939453,True
8947-YRTDV,Male,False,True,True,32,True,False,Fiber optic,True,True,True,False,False,True,One year,False,Mailed check,94.80000305175781,3131.550048828125,False
3161-ONRWK,Male,False,True,True,60,True,False,DSL,True,True,True,True,False,False,One year,True,Bank transfer (automatic),65.8499984741211,3928.300048828125,False
0114-RSRRW,Female,False,True,False,10,True,False,No,,,,,,,Month-to-month,True,Bank transfer (automatic),19.950000762939453,187.75,False
4565-NLZBV,Female,False,True,False,71,True,True,No,,,,,,,Two year,True,Bank transfer (automatic),24.649999618530273,1710.1500244140625,False
0031-PVLZI,Female,False,True,True,4,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.350000381469727,76.3499984741211,True
7206-GZCDC,Female,True,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.25,69.25,True
6682-VCIXC,Female,False,True,True,43,False,,DSL,True,True,False,True,True,False,One year,True,Bank transfer (automatic),51.25,2151.60009765625,False
4791-QRGMF,Male,False,True,False,59,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Bank transfer (automatic),99.5,5961.10009765625,True
6475-VHUIZ,Female,False,True,False,23,True,False,DSL,False,False,True,True,False,False,Month-to-month,False,Electronic check,54.25,1221.550048828125,False
3910-MRQOY,Female,False,True,False,72,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),19.399999618530273,1496.449951171875,False
0661-WCQNQ,Male,False,True,False,22,True,False,DSL,True,False,False,True,False,False,One year,True,Credit card (automatic),56.25,1292.199951171875,False
7537-RBWEA,Female,False,False,False,1,False,,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,25.149999618530273,25.149999618530273,False
4656-CAURT,Male,False,False,False,69,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),23.950000762939453,1713.0999755859375,False
0121-SNYRK,Male,False,False,False,50,False,,DSL,True,False,False,True,False,False,One year,True,Mailed check,35.400001525878906,1748.9000244140625,False
1768-ZAIFU,Female,True,False,False,1,False,,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,25.200000762939453,25.200000762939453,True
4671-LXRDQ,Male,False,False,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.0,96.44999694824219,True
3733-LSYCE,Female,False,True,False,15,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Bank transfer (automatic),75.3499984741211,1114.550048828125,False
6265-FRMTQ,Male,False,False,False,31,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),20.399999618530273,609.0999755859375,False
1934-SJVJK,Male,False,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.149999618530273,20.149999618530273,True
3838-OZURD,Male,False,True,False,66,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Credit card (automatic),105.0,7133.25,True
1371-DWPAZ,Female,False,True,True,0,False,,DSL,True,True,True,True,True,False,Two year,False,Credit card (automatic),56.04999923706055,,False
9269-CQOOL,Male,False,False,True,3,True,False,DSL,False,False,False,False,True,False,Month-to-month,True,Credit card (automatic),54.70000076293945,169.4499969482422,True
2017-CCBLH,Female,False,False,False,8,True,False,No,,,,,,,Two year,False,Mailed check,20.0,141.60000610351562,False
7690-KPNCU,Male,False,True,True,64,True,False,DSL,True,False,True,False,True,True,One year,True,Credit card (automatic),73.05000305175781,4688.64990234375,False
0536-BGFMZ,Female,False,True,False,28,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.5,563.0499877929688,False
2293-IJWPS,Female,False,True,False,57,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Credit card (automatic),100.75,5985.0,False
2845-HSJCY,Female,False,True,True,14,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Electronic check,87.25,1258.5999755859375,True
5469-NUJUR,Male,False,False,False,19,True,False,No,,,,,,,Two year,True,Mailed check,19.950000762939453,373.5,False
1184-PJVDB,Male,False,True,False,10,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.94999694824219,857.2000122070312,True
2625-TRCZQ,Female,False,True,False,51,False,,DSL,False,True,False,False,True,True,Month-to-month,True,Electronic check,49.650001525878906,2553.35009765625,False
4102-HLENU,Female,False,True,False,67,True,True,DSL,True,True,True,False,False,False,Two year,False,Mailed check,65.6500015258789,4322.85009765625,False
7266-GSSJX,Male,False,True,True,11,True,False,No,,,,,,,Month-to-month,True,Electronic check,20.450000762939453,250.8000030517578,False
7722-VJRQD,Male,False,True,True,72,False,,DSL,True,False,True,True,True,True,Two year,False,Bank transfer (automatic),60.95000076293945,4549.0498046875,False
7073-QETQY,Male,False,True,True,66,True,False,No,,,,,,,One year,True,Electronic check,20.350000381469727,1359.5,False
9415-DPEWS,Female,False,False,False,18,True,True,Fiber optic,False,False,False,True,True,False,Month-to-month,True,Electronic check,88.3499984741211,1639.300048828125,True
5624-RYAMH,Female,False,False,False,9,True,False,No,,,,,,,Month-to-month,True,Electronic check,19.5,178.85000610351562,False
0196-JTUQI,Female,False,False,False,9,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),75.19999694824219,633.8499755859375,False
7130-YXBRO,Male,False,True,False,48,True,True,Fiber optic,True,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),111.44999694824219,5315.10009765625,False
9272-LSVYH,Male,False,False,False,10,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,70.1500015258789,735.5,False
7943-RQCHR,Female,False,False,False,9,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,94.75,889.9000244140625,True
3793-MMFUH,Female,True,False,False,13,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,95.05000305175781,1290.0,True
3249-ZPQRG,Male,False,False,False,4,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Electronic check,78.44999694824219,330.04998779296875,True
2568-BRGYX,Male,False,False,False,4,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.19999694824219,237.9499969482422,True
3084-DOWLE,Female,False,True,False,72,True,True,DSL,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),92.0,6474.39990234375,False
1084-MNSMJ,Female,False,True,True,51,True,False,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),85.5,4421.9501953125,False
7721-JXEAW,Male,False,True,False,59,False,,DSL,False,True,False,False,False,True,Month-to-month,True,Bank transfer (automatic),41.04999923706055,2452.699951171875,True
7249-WBIYX,Male,False,True,False,10,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,85.5999984741211,813.8499755859375,True
4238-HFHSN,Male,True,True,False,61,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,82.1500015258789,4904.85009765625,False
6250-CGGUN,Male,False,False,False,54,True,False,Fiber optic,True,False,True,True,False,False,One year,False,Electronic check,84.4000015258789,4484.0498046875,False
5478-JJVZK,Female,False,False,False,33,True,True,DSL,True,True,False,False,False,False,Month-to-month,True,Mailed check,60.900001525878906,2033.8499755859375,False
7596-IIWYC,Female,False,False,False,27,True,False,No,,,,,,,Two year,True,Bank transfer (automatic),20.25,538.2000122070312,False
6567-HOOPW,Female,True,False,False,1,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.19999694824219,79.19999694824219,True
9793-WECQC,Male,False,False,False,23,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,False,Mailed check,95.30000305175781,2192.89990234375,False
4291-HPAXL,Male,False,False,True,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.850000381469727,19.850000381469727,False
8999-YPYBV,Male,False,True,True,45,True,False,DSL,True,True,True,True,True,True,Two year,True,Mailed check,84.3499984741211,3858.050048828125,False
1839-FBNFR,Female,False,True,True,39,True,False,No,,,,,,,Two year,True,Bank transfer (automatic),19.850000381469727,854.7999877929688,False
3164-AALRN,Male,False,False,False,5,True,False,DSL,False,False,True,False,True,True,One year,True,Mailed check,70.0,347.3999938964844,True
3071-MVJCD,Male,False,True,True,72,True,True,DSL,True,True,True,True,True,False,Two year,False,Bank transfer (automatic),82.30000305175781,5815.14990234375,False
1697-BCSHV,Female,False,True,True,58,True,True,DSL,False,True,False,False,True,False,Month-to-month,True,Bank transfer (automatic),66.80000305175781,3970.39990234375,False
0562-KBDVM,Female,False,False,False,70,False,,DSL,True,True,True,True,False,False,Two year,True,Bank transfer (automatic),44.599998474121094,3058.14990234375,False
1131-SUEKT,Male,False,True,True,61,True,False,Fiber optic,False,True,False,True,True,True,One year,True,Bank transfer (automatic),98.44999694824219,6145.2001953125,False
3717-OEAUQ,Male,False,False,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,70.69999694824219,129.1999969482422,False
4538-WNTMJ,Female,False,True,True,46,True,True,No,,,,,,,One year,False,Mailed check,24.950000762939453,1165.9000244140625,False
3334-CTHOL,Female,False,False,False,1,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),49.95000076293945,49.95000076293945,True
4704-ERYFC,Female,False,True,False,22,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.25,1554.0,True
9432-RUVSL,Female,False,False,False,48,True,False,Fiber optic,True,False,True,True,True,True,Two year,True,Credit card (automatic),102.5,4904.25,False
8060-HIWJJ,Male,False,False,False,64,True,True,DSL,False,True,True,True,True,True,Two year,False,Credit card (automatic),86.55000305175781,5632.5498046875,False
7684-XSZIY,Male,False,True,True,72,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),24.299999237060547,1643.25,False
9089-UOWJG,Female,False,True,True,12,True,False,DSL,False,False,True,False,True,False,Month-to-month,True,Credit card (automatic),58.349998474121094,740.5499877929688,False
8621-MNIHH,Female,True,True,False,34,True,True,Fiber optic,False,True,True,False,False,True,Month-to-month,True,Electronic check,94.25,3217.550048828125,True
8039-ACLPL,Female,False,True,True,72,True,False,DSL,True,True,True,False,False,True,Two year,False,Credit card (automatic),68.75,4888.2001953125,False
9885-AIBVB,Male,False,True,False,29,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Electronic check,85.80000305175781,2440.25,False
1934-MKPXS,Male,False,True,True,33,True,False,No,,,,,,,One year,False,Credit card (automatic),20.100000381469727,620.5499877929688,False
2592-YKDIF,Female,False,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.350000381469727,20.350000381469727,False
2272-JKMSI,Female,False,True,True,62,True,True,Fiber optic,False,True,True,True,True,True,One year,True,Electronic check,110.80000305175781,6840.9501953125,False
0471-LVHGK,Male,False,True,False,41,True,True,DSL,False,False,True,False,True,True,One year,True,Electronic check,73.0,3001.199951171875,True
9518-RWHZL,Female,False,False,False,64,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Credit card (automatic),100.05000305175781,6254.2001953125,True
8714-CTZJW,Female,False,False,False,4,True,False,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Credit card (automatic),82.8499984741211,319.6000061035156,False
3569-EDBPQ,Female,False,False,False,24,True,True,Fiber optic,True,False,False,True,False,False,Month-to-month,True,Electronic check,84.3499984741211,1938.050048828125,False
3131-NWVFJ,Female,False,True,True,14,True,False,No,,,,,,,One year,False,Mailed check,19.549999237060547,294.5,False
7521-YXVZY,Male,False,False,True,3,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.950000762939453,58.29999923706055,False
5419-CONWX,Female,True,False,False,4,True,False,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Credit card (automatic),99.80000305175781,442.8500061035156,True
6240-EURKS,Female,False,False,True,18,False,,DSL,False,False,False,False,False,True,Month-to-month,True,Electronic check,35.0,553.0,True
2373-NTKOD,Male,False,False,False,8,True,False,DSL,False,False,False,False,True,True,Month-to-month,True,Electronic check,66.25,546.4500122070312,False
1970-KKFWL,Female,False,False,False,35,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),23.299999237060547,797.0999755859375,False
6960-HVYXR,Female,False,False,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,76.0,76.0,True
9337-SRRNI,Male,False,False,True,66,True,True,No,,,,,,,Two year,True,Credit card (automatic),25.299999237060547,1673.800048828125,False
0895-UADGO,Male,False,False,True,8,False,,DSL,True,False,False,True,False,True,Two year,True,Mailed check,44.54999923706055,343.45001220703125,False
5678-VFNEQ,Female,False,True,False,71,True,True,Fiber optic,True,False,True,False,True,True,One year,True,Credit card (automatic),104.0999984741211,7412.25,False
5977-CKHON,Female,False,True,True,43,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Bank transfer (automatic),92.55000305175781,4039.0,False
7024-OHCCK,Female,True,False,False,2,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,93.8499984741211,170.85000610351562,True
2692-BUCFV,Male,True,False,False,29,True,False,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),101.44999694824219,2948.60009765625,False
7861-UVUFT,Female,False,True,False,15,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,84.30000305175781,1308.4000244140625,True
1830-GGFNM,Male,False,True,True,65,True,True,Fiber optic,True,True,True,True,False,False,Two year,False,Credit card (automatic),94.55000305175781,6078.75,False
5302-BDJNT,Male,False,False,False,35,True,True,Fiber optic,False,False,True,True,True,False,Month-to-month,False,Electronic check,95.5,3418.199951171875,False
5223-UZAVK,Male,False,False,False,64,True,False,Fiber optic,True,True,False,False,True,True,One year,True,Credit card (automatic),100.30000305175781,6603.7998046875,False
4859-ZSRDZ,Female,False,True,True,58,False,,DSL,False,False,True,True,True,True,Two year,True,Credit card (automatic),55.5,3166.89990234375,False
5651-WYIPH,Female,True,False,False,18,True,False,DSL,False,True,False,False,False,False,Month-to-month,True,Credit card (automatic),49.849998474121094,865.75,False
9350-VLHMB,Male,False,True,True,67,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Bank transfer (automatic),89.55000305175781,6373.10009765625,False
3498-LZGQZ,Male,False,True,True,63,True,False,No,,,,,,,Two year,True,Mailed check,19.149999618530273,1177.050048828125,False
8785-CJSHH,Female,False,True,False,60,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,99.80000305175781,5985.75,False
5357-TZHPP,Male,True,False,False,9,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Credit card (automatic),84.4000015258789,732.5,True
3870-SPZSI,Female,False,True,True,70,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),113.05000305175781,7869.0498046875,False
0680-DFNNY,Male,False,True,False,15,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,101.0999984741211,1504.050048828125,True
7560-QRBXH,Female,False,False,True,48,True,False,No,,,,,,,One year,False,Mailed check,19.950000762939453,936.7000122070312,False
